study_accession	sample_accession	experiment_accession	run_accession	omics	library_strategy	library_layout	processing_layout	fastq_structure	fastq_role	file_index	filename	fastq_ftp	fastq_md5	fastq_bytes
PRJEB9291	SAMEA4681922	ERX2609928	ERR2593653	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR2593653.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2593653/ERR2593653.fastq.gz	61f5467907620f8f49b816e79151801b	2143136969
PRJEB9291	SAMEA4681927	ERX2609933	ERR2593658	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR2593658.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2593658/ERR2593658.fastq.gz	36b261f7133a3df1be7468cfb51d7d0b	1378988341
PRJEB9291	SAMEA4681928	ERX2609934	ERR2593659	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR2593659.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2593659/ERR2593659.fastq.gz	c607cbcf4e996d432ed3a0f7fdd2b109	1466559235
PRJEB9291	SAMEA4681931	ERX2609937	ERR2593662	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR2593662.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2593662/ERR2593662.fastq.gz	7e345b0be746cc0874a4d610de272b90	1179960200
PRJEB9291	SAMEA4681932	ERX2609938	ERR2593663	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR2593663.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2593663/ERR2593663.fastq.gz	f7c948365fb3be2815554e34cd2322a4	1264566489
PRJEB9291	SAMEA4681908	ERX2609943	ERR2593668	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR2593668.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2593668/ERR2593668.fastq.gz	1b7016c81375b38e1ba57898e567975f	1497029726
PRJEB9291	SAMEA4681909	ERX2609944	ERR2593669	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR2593669.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2593669/ERR2593669.fastq.gz	f7dc6ae5d79902f03e3d67e061141739	1730736224
PRJEB9291	SAMEA4681910	ERX2609945	ERR2593670	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR2593670.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2593670/ERR2593670.fastq.gz	1a6cee66cd082b1911f78078e5b7b656	1359872796
PRJEB9291	SAMEA4681912	ERX2609947	ERR2593672	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR2593672.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2593672/ERR2593672.fastq.gz	4645368ed8b17c120181b687218ff106	1334188375
PRJEB9291	SAMEA4681884	ERX2609961	ERR2593686	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR2593686.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2593686/ERR2593686.fastq.gz	de03914df7c79ba7c9fa4965282b3d38	1223965088
PRJEB9291	SAMEA4681886	ERX2609963	ERR2593688	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR2593688.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2593688/ERR2593688.fastq.gz	f5610b7d0ea2cbbec41b3cb4095b85f1	1044164324
PRJEB9291	SAMEA4681891	ERX2609968	ERR2593693	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR2593693.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2593693/ERR2593693.fastq.gz	8f4a2d92efc741fc3ed57c8d5588e6ad	1993159070
PRJEB9291	SAMEA4681895	ERX2609972	ERR2593697	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR2593697.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2593697/ERR2593697.fastq.gz	c1a140e1ede8030f72adfd2fde1fd7e6	1300904089
PRJEB9291	SAMEA4681898	ERX2609975	ERR2593700	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR2593700.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2593700/ERR2593700.fastq.gz	998aed36e7b99d0a19c300b812e2bf37	1326429343
PRJEB9291	SAMEA4681900	ERX2609977	ERR2593702	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR2593702.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2593702/ERR2593702.fastq.gz	ca295e4563e3cbae91d591c9b7164e77	1484202004
PRJEB9291	SAMEA4681904	ERX2609981	ERR2593706	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR2593706.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2593706/ERR2593706.fastq.gz	d1eedd34135cf21ad0e310488d326198	1601994493
PRJEB9291	SAMEA4681906	ERX2609983	ERR2593708	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR2593708.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2593708/ERR2593708.fastq.gz	c3ca5f6e632f86802fc0e9bb9540e788	1240738262
PRJEB30364	SAMEA5176886	ERX3004241	ERR3001877	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	ERR3001877_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/007/ERR3001877/ERR3001877_1.fastq.gz	7ac34c4dd2eccc50ec7a62d220f024d3	2027409328
PRJEB30364	SAMEA5176886	ERX3004241	ERR3001877	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	ERR3001877_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/007/ERR3001877/ERR3001877_2.fastq.gz	fe829b5f8bf049666de4b393b3b8735d	2049185634
PRJEB33024	SAMEA5713989	ERX3398172	ERR3374020	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR3374020.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/000/ERR3374020/ERR3374020.fastq.gz	f1a0047336bb0098f2b17173c5baaeaa	1288326132
PRJEB33024	SAMEA5713990	ERX3398173	ERR3374021	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR3374021.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/001/ERR3374021/ERR3374021.fastq.gz	732228ec56500ed33127b476344685f7	1380968774
PRJEB4847	SAMEA2242009	ERX332410	ERR359638	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	ERR359638_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR359/ERR359638/ERR359638_1.fastq.gz	da0d3460860951b34c918805173e3909	2444364935
PRJEB4847	SAMEA2242009	ERX332410	ERR359638	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	ERR359638_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR359/ERR359638/ERR359638_2.fastq.gz	b9307283b12ee9125e2ad928e384307d	2878601395
PRJEB35183	SAMEA6235197	ERX3659834	ERR3668302	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	ERR3668302_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR366/002/ERR3668302/ERR3668302_1.fastq.gz	8b6d40916a14ca61d92fed9da9f9c9fa	1947877654
PRJEB35183	SAMEA6235197	ERX3659834	ERR3668302	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	ERR3668302_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR366/002/ERR3668302/ERR3668302_2.fastq.gz	06ed8f240700818f34cea04200c9b26b	1905865828
PRJEB35183	SAMEA6235198	ERX3659835	ERR3668303	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	ERR3668303_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR366/003/ERR3668303/ERR3668303_1.fastq.gz	b99877972ce35e4906e746e891777958	2292581420
PRJEB35183	SAMEA6235198	ERX3659835	ERR3668303	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	ERR3668303_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR366/003/ERR3668303/ERR3668303_2.fastq.gz	1254366bb4c24f5f8887e71994227c47	2242843496
PRJEB35183	SAMEA6235200	ERX3659837	ERR3668305	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	ERR3668305_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR366/005/ERR3668305/ERR3668305_1.fastq.gz	38dd097c4304b430f0b9dec00eb666fd	1961279382
PRJEB35183	SAMEA6235200	ERX3659837	ERR3668305	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	ERR3668305_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR366/005/ERR3668305/ERR3668305_2.fastq.gz	65fc4c49b9d6b785361e8b7d2ac17920	1905737967
PRJEB35183	SAMEA6235201	ERX3659838	ERR3668306	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	ERR3668306_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR366/006/ERR3668306/ERR3668306_1.fastq.gz	bf6032a0a5a16c83a70b717b6f532d83	2430021819
PRJEB35183	SAMEA6235201	ERX3659838	ERR3668306	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	ERR3668306_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR366/006/ERR3668306/ERR3668306_2.fastq.gz	33ace7f530c0c3e6cc3f1410dfc22d0c	2380551508
PRJEB35183	SAMEA6235207	ERX3659844	ERR3668312	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	ERR3668312_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR366/002/ERR3668312/ERR3668312_1.fastq.gz	bc16c1a910560a4edf329f307511f8b4	2026293014
PRJEB35183	SAMEA6235207	ERX3659844	ERR3668312	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	ERR3668312_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR366/002/ERR3668312/ERR3668312_2.fastq.gz	9fd0d986bf664c5591b5feb56e837b1e	1985282424
PRJEB38542	SAMEA6870271	ERX4147361	ERR4184070	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR4184070.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/000/ERR4184070/ERR4184070.fastq.gz	96838f90f275e557f599880580362727	2843830465
PRJEB38542	SAMEA6870272	ERX4147362	ERR4184071	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR4184071.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/001/ERR4184071/ERR4184071.fastq.gz	8ab3bf816587652f85e188ac17c9f226	2276420679
PRJEB38542	SAMEA6870273	ERX4147363	ERR4184072	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR4184072.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/002/ERR4184072/ERR4184072.fastq.gz	20c9a89882a7084ce10fe4c5ef8158f2	2319232229
PRJEB38542	SAMEA6870276	ERX4147366	ERR4184075	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR4184075.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/005/ERR4184075/ERR4184075.fastq.gz	1cfe98e9346e4fe60ba8eb9b6847c372	2141125914
PRJEB39258	SAMEA7040948	ERX4268285	ERR4319918	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	ERR4319918_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/008/ERR4319918/ERR4319918_1.fastq.gz	833e3714aa7e2658b3955dd510aaaf48	4375089225
PRJEB39258	SAMEA7040948	ERX4268285	ERR4319918	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	ERR4319918_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/008/ERR4319918/ERR4319918_2.fastq.gz	6418d5eacac03e1827624bd2c3eddd23	4649607464
PRJEB39258	SAMEA7040951	ERX4268288	ERR4319921	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	ERR4319921_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4319921/ERR4319921_1.fastq.gz	5c3626473fbd1adce93bda2a3ff2e97f	3731492909
PRJEB39258	SAMEA7040951	ERX4268288	ERR4319921	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	ERR4319921_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4319921/ERR4319921_2.fastq.gz	3d6bd5537f2db7e2fcf7356db6aa517c	3962567201
PRJEB39258	SAMEA7040965	ERX4268302	ERR4319935	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	ERR4319935_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4319935/ERR4319935_1.fastq.gz	332595fcf3106c601f8f88056b2f7f94	4299921699
PRJEB39258	SAMEA7040965	ERX4268302	ERR4319935	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	ERR4319935_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4319935/ERR4319935_2.fastq.gz	727c51bd3176ea8b308318a7273180f5	4583851539
PRJEB39258	SAMEA7040955	ERX4268304	ERR4319937	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	ERR4319937_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4319937/ERR4319937_1.fastq.gz	a1a7431611bf193d0e70766098671af7	3925295099
PRJEB39258	SAMEA7040955	ERX4268304	ERR4319937	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	ERR4319937_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4319937/ERR4319937_2.fastq.gz	10eef5f97b94c1b20cb2c7695821139b	4207271595
PRJEB48931	SAMEA11293141	ERX6987506	ERR7417865	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	ERR7417865_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR741/005/ERR7417865/ERR7417865_1.fastq.gz	6b3e1360b1f1b73ab69162461cb8eba0	2085002147
PRJEB48931	SAMEA11293141	ERX6987506	ERR7417865	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	ERR7417865_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR741/005/ERR7417865/ERR7417865_2.fastq.gz	212209819eaac86c4a11e99271b91f33	2332455938
PRJEB48931	SAMEA11293144	ERX6987509	ERR7417868	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	ERR7417868_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR741/008/ERR7417868/ERR7417868_1.fastq.gz	a45d9480a91401d1062949bf2f2296fc	1905261757
PRJEB48931	SAMEA11293144	ERX6987509	ERR7417868	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	ERR7417868_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR741/008/ERR7417868/ERR7417868_2.fastq.gz	f0a69d539e6cf4bef094962c42431e76	2155566652
PRJEB48931	SAMEA11293146	ERX6987511	ERR7417870	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	ERR7417870_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR741/000/ERR7417870/ERR7417870_1.fastq.gz	7e886fb3d0e520adb7c8b1d9181b063a	1981955639
PRJEB48931	SAMEA11293146	ERX6987511	ERR7417870	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	ERR7417870_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR741/000/ERR7417870/ERR7417870_2.fastq.gz	3185c736b400383a17f42c95bbac0343	2260213963
PRJEB9291	SAMEA3373341	ERX947754	ERR868153	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR868153.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868153/ERR868153.fastq.gz	c1aa8785dc2d065abc3099be0bb54368	1900519775
PRJEB9291	SAMEA3373357	ERX947755	ERR868154	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR868154.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868154/ERR868154.fastq.gz	ae5bc877072968a20806b338353dd049	1638544117
PRJEB9291	SAMEA3373340	ERX947756	ERR868155	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR868155.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868155/ERR868155.fastq.gz	0f58414f680cd45e79076abfbdc07b3d	1543426625
PRJEB9291	SAMEA3373347	ERX947758	ERR868157	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR868157.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868157/ERR868157.fastq.gz	2796410438a4ce2b22bb1e4160480f2a	1473545490
PRJEB9291	SAMEA3373350	ERX947764	ERR868163	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR868163.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868163/ERR868163.fastq.gz	1a2ceb445e2374d32550fa81ea511248	1955806719
PRJEB9291	SAMEA3373351	ERX947765	ERR868164	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR868164.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868164/ERR868164.fastq.gz	28e127153204d753b7990ce8c89bd0d4	1627822231
PRJEB9291	SAMEA3373344	ERX947777	ERR868176	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR868176.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868176/ERR868176.fastq.gz	099ff78a49450e5e9fa92c6557a65b73	1273744805
PRJEB9291	SAMEA3373355	ERX947778	ERR868177	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR868177.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868177/ERR868177.fastq.gz	6173dcc900f39fffeb4b93e02129c791	1480702964
PRJNA575354	SAMN12886797	SRX6935331	SRR10215651	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR10215651.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/051/SRR10215651/SRR10215651.fastq.gz	d0904ce2b5565c97ea240828e76728b2	128319
PRJNA575354	SAMN12886792	SRX6935336	SRR10215656	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR10215656.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/056/SRR10215656/SRR10215656.fastq.gz	1f9c703a4e82ce2bf8eab4215e39e9dd	121056
PRJNA594947	SAMN13541379	SRX7347961	SRR10669486	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR10669486.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/086/SRR10669486/SRR10669486.fastq.gz	fbbb5bf5abdf7e73cea3e7c8832292c3	1414963129
PRJNA604220	SAMN13957915	SRX7656770	SRR10995634	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995634_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/034/SRR10995634/SRR10995634_1.fastq.gz	ae9634ec887d4ec37981ffd5704e8827	368449131
PRJNA604220	SAMN13957915	SRX7656770	SRR10995634	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995634_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/034/SRR10995634/SRR10995634_2.fastq.gz	06fad25732f25382329ca4290bf0c772	372445948
PRJNA604220	SAMN13957913	SRX7656772	SRR10995641	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995641_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/041/SRR10995641/SRR10995641_1.fastq.gz	44e2ec0eb731e8c51335acb2e333d2ee	413492436
PRJNA604220	SAMN13957913	SRX7656772	SRR10995641	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995641_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/041/SRR10995641/SRR10995641_2.fastq.gz	12ceea051cb58f44874632c58e0ad216	427672446
PRJNA604220	SAMN13957911	SRX7656774	SRR10995648	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995648_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/048/SRR10995648/SRR10995648_1.fastq.gz	b5109f9241f8059972fb92b781faf0a4	443172856
PRJNA604220	SAMN13957911	SRX7656774	SRR10995648	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995648_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/048/SRR10995648/SRR10995648_2.fastq.gz	5847d99d230e589a555dd3fa9c12d0c7	453012121
PRJNA604220	SAMN13957907	SRX7656778	SRR10995665	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995665_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/065/SRR10995665/SRR10995665_1.fastq.gz	76f6780ce06edd32bbe21c9dd7ccad68	412956040
PRJNA604220	SAMN13957907	SRX7656778	SRR10995665	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995665_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/065/SRR10995665/SRR10995665_2.fastq.gz	1f1af11b130bb269e27858878bedee1d	427473526
PRJNA604220	SAMN13957906	SRX7656779	SRR10995669	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995669_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/069/SRR10995669/SRR10995669_1.fastq.gz	2b4494fb33e1d143298a2ff988b93633	422164240
PRJNA604220	SAMN13957906	SRX7656779	SRR10995669	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995669_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/069/SRR10995669/SRR10995669_2.fastq.gz	5f177c34c924d9fb8cad6b6a368de045	430431873
PRJNA604220	SAMN13957905	SRX7656780	SRR10995673	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995673_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/073/SRR10995673/SRR10995673_1.fastq.gz	15a00063f8484be7b528f058baa1ef0e	429021329
PRJNA604220	SAMN13957905	SRX7656780	SRR10995673	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995673_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/073/SRR10995673/SRR10995673_2.fastq.gz	471e25069a744964dbafcdf9f16fa0f8	440312015
PRJNA604220	SAMN13957905	SRX7656780	SRR10995674	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995674_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/074/SRR10995674/SRR10995674_1.fastq.gz	4769f98960ff5844e44fd7f27d87192e	428718122
PRJNA604220	SAMN13957905	SRX7656780	SRR10995674	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995674_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/074/SRR10995674/SRR10995674_2.fastq.gz	4b35c187df489216f3489546b5307f5d	435233382
PRJNA604220	SAMN13957904	SRX7656781	SRR10995677	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995677_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/077/SRR10995677/SRR10995677_1.fastq.gz	171048bb9cbc2c4972f75fde144522ad	492000729
PRJNA604220	SAMN13957904	SRX7656781	SRR10995677	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995677_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/077/SRR10995677/SRR10995677_2.fastq.gz	5d522da7d97c8f566284c81a21c8c611	503906515
PRJNA604220	SAMN13957904	SRX7656781	SRR10995678	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995678_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/078/SRR10995678/SRR10995678_1.fastq.gz	5af4516d6cafd9e29dcd647c46c07951	491811929
PRJNA604220	SAMN13957904	SRX7656781	SRR10995678	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995678_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/078/SRR10995678/SRR10995678_2.fastq.gz	d4756e9b655460e1f31d47a0871ca4fe	498112089
PRJNA604220	SAMN13957903	SRX7656782	SRR10995680	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995680_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/080/SRR10995680/SRR10995680_1.fastq.gz	2e97bb3b5e8bb6b49d9a6481e440149e	446322328
PRJNA604220	SAMN13957903	SRX7656782	SRR10995680	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995680_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/080/SRR10995680/SRR10995680_2.fastq.gz	0c9986a84a2cd80bda88fb94882eb6a6	456135951
PRJNA604220	SAMN13957902	SRX7656783	SRR10995683	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR10995683_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/083/SRR10995683/SRR10995683_1.fastq.gz	7c64930fc69fcdab31420fef3f09b790	498406486
PRJNA604220	SAMN13957902	SRX7656783	SRR10995683	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR10995683_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/083/SRR10995683/SRR10995683_2.fastq.gz	6f4b14002eb96c875e919bf53165f4f6	512858853
